pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,insertion,thumbnail,label,location,issue,insertion_xref
index_1336,Volume 3,19,external appearance,<a href='/digital-beehive/alpha2/alpha_0304/'>a</a>|<a href='/digital-beehive/num2/num_0541/'>437 [External Appearance]</a>|4515 [PAGE_MISSING],,E,,,,,,#item-85d198479,,Head: external appearance|Entry: a|Entry: 437 [External Appearance]|Entry: 4515 [PAGE_MISSING]|#item-85d198479,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1513,2263,773,154/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561396461265,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1513,2263,773,154/150,/0/default.jpg",external appearance,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1337,Volume 3,19,error,759 [PAGE_MISSING]|<a href='/digital-beehive/num9/num_2989/'>2056 [Error]</a>,,E,,,,,,#item-304f3006a,,Head: error|Entry: 759 [PAGE_MISSING]|Entry: 2056 [Error]|#item-304f3006a,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/133,2324,577,157/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560275773421,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/133,2324,577,157/150,/0/default.jpg",error,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1338,Volume 3,19,examination,<a href='/digital-beehive/alpha2/alpha_0297/'>a</a>|<a href='/digital-beehive/num6/num_2044/'>1416 [To Examine]</a>,,E,,,,,,#item-7fb9ccfb3,,Head: examination|Entry: a|Entry: 1416 [To Examine]|#item-7fb9ccfb3,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/823,2351,710,107/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560354166564,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/823,2351,710,107/150,/0/default.jpg",examination,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1339,Volume 3,19,external conversation,<a href='/digital-beehive/alpha2/alpha_0305/'>a</a>,,E,,,,,,#item-3b6c49fb6,,Head: external conversation|Entry: a|#item-3b6c49fb6,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1518,2370,630,121/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561396499307,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1518,2370,630,121/150,/0/default.jpg",external conversation,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1340,Volume 3,19,errata in print,<a href='/digital-beehive/num7/num_2371/'>1581 [Errata's]</a>,,E,,,,,,#item-bfa85327e,,Head: errata in print|Entry: 1581 [Errata's]|#item-bfa85327e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/125,2453,661,164/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560276217279,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/125,2453,661,164/150,/0/default.jpg",errata in print,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1341,Volume 3,19,example,<a href='/digital-beehive/alpha2/alpha_0298/'>a</a>|<a href='/digital-beehive/num2/num_0327/'>290 [for Example]</a>|<a href='/digital-beehive/num7/num_2461/'>1625 [Example]</a>|<a href='/digital-beehive/num9/num_2971/'>2038 [Example]</a>,,E,,,,,,#item-e7204cb55,,Head: example |Entry: a|Entry: 290 [for Example]|Entry: 1625 [Example]|Entry: 2038 [Example]|#item-e7204cb55,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/839,2468,685,154/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560355217034,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/839,2468,685,154/150,/0/default.jpg",example,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1342,Volume 3,19,external worship,<a href='/digital-beehive/alpha2/alpha_0306/'>a</a>|<a href='/digital-beehive/num1/num_0218/'>207 [Outside religion]</a>|<a href='/digital-beehive/num6/num_1946/'>1369 [Outside Religion]</a>|<a href='/digital-beehive/num8/num_2930/'>1998 [External Worship]</a>,,E,,,,,,#item-4dd205fcb,,Head: external worship|Entry: a|Entry: 207 [Outside religion]|Entry: 1369 [Outside Religion]|Entry: 1998 [External Worship]|#item-4dd205fcb,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1504,2471,727,171/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561396729387,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1504,2471,727,171/150,/0/default.jpg",external worship,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1343,Volume 3,19,Esau,<a href='/digital-beehive/num8/num_2783/'>1901 [Esau]</a>,,E,,,,,,#item-65e263ae6,,Head: Esau|Entry: 1901 [Esau]|#item-65e263ae6,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/141,2546,308,104/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560277124736,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/141,2546,308,104/150,/0/default.jpg",Esau,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1344,Volume 3,19,escape,<a href='/digital-beehive/num2/num_0306/'>271 [To escape]</a>,,E,,,,,,#item-6a0e79a64,,Head: escape|Entry: 271 [To escape]|#item-6a0e79a64,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/122,2596,398,148/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560277513044,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/122,2596,398,148/150,/0/default.jpg",escape,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1345,Volume 3,19,to extinguish,782 [PAGE_MISSING],,E,,,,,,#item-3dafcb604,,Head: to extinguish|Entry: 782 [PAGE_MISSING]|#item-3dafcb604,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1517,2598,599,175/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561396873204,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1517,2598,599,175/150,/0/default.jpg",to extinguish,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1346,Volume 3,19,ex. gr.,<a href='/digital-beehive/num6/num_2060/'>1422 [Ex. gr.]</a>,,E,,,,,,#item-e4adea14b,,Head: ex. gr.|Entry: 1422 [Ex. gr.]|#item-e4adea14b,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/833,2607,449,120/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560355403257,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/833,2607,449,120/150,/0/default.jpg",ex. gr.,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1347,Volume 3,19,excellent,<a href='/digital-beehive/num3/num_0671/'>535 [Excellent]</a>|<a href='/digital-beehive/num6/num_2037/'>1412 [Excellent]</a>,,E,,,,,,#item-4a17734da,,Head: excellent|Entry: 535 [Excellent]|Entry: 1412 [Excellent]|#item-4a17734da,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/824,2695,691,138/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560355597367,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/824,2695,691,138/150,/0/default.jpg",excellent,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1348,Volume 3,19,essay,<a href='/digital-beehive/num3/num_0857/'>633 [essay]</a>|4578 [PAGE_MISSING],,E,,,,,,#item-4e6900cea,,Head: essay|Entry: 633 [essay]|Entry: 4578 [PAGE_MISSING]|#item-4e6900cea,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/125,2715,557,175/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560278175282,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/125,2715,557,175/150,/0/default.jpg",essay,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1349,Volume 3,19,to extirpate,777 [PAGE_MISSING],,E,,,,,,#item-79ec0df3d,,Head: to extirpate|Entry: 777 [PAGE_MISSING]|#item-79ec0df3d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1506,2739,584,137/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561396926897,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1506,2739,584,137/150,/0/default.jpg",to extirpate,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1350,Volume 3,19,to excell,<a href='/digital-beehive/num3/num_0679/'>539 [beter]</a>,,E,,,,,,#item-4d17c7116,,Head: to excell|Entry: 539 [beter]|#item-4d17c7116,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/831,2835,488,150/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560359582460,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/831,2835,488,150/150,/0/default.jpg",to excell,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1351,Volume 3,19,especially,<a href='/digital-beehive/num5/num_1367/'>1022 [Especially]</a>,,E,,,,,,#item-0511113ce,,Head: especially|Entry: 1022 [Especially]|#item-0511113ce,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/129,2860,510,161/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560279068813,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/129,2860,510,161/150,/0/default.jpg",especially,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1352,Volume 3,19,extortion,<a href='/digital-beehive/num7/num_2577/'>1677 [Fees]</a>,,E,,,,,,#item-02f8f6603,,Head: extortion|Entry: 1677 [Fees]|#item-02f8f6603,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1522,2880,504,91/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561397034373,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1522,2880,504,91/150,/0/default.jpg",extortion,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1353,Volume 3,19,exception,<a href='/digital-beehive/num1/num_0096/'>93 [Exception]</a>,,E,,,,,,#item-cfcf70fb7,,Head: exception|Entry: 93 [Exception]|#item-cfcf70fb7,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/827,2972,520,146/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560359675733,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/827,2972,520,146/150,/0/default.jpg",exception,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1354,Volume 3,19,extraordinary,<a href='/digital-beehive/num4/num_1155/'>893 [Extraordinary]</a>,,E,,,,,,#item-ed6e953a1,,Head: extraordinary|Entry: 893 [Extraordinary]|#item-ed6e953a1,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1525,2975,588,135/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561397120235,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1525,2975,588,135/150,/0/default.jpg",extraordinary,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1355,Volume 3,19,establishmt,<a href='/digital-beehive/num1/num_0148/'>143 [Establishmt]</a>,,E,,,,,,#item-15c73ba39,,Head: establishmt|Entry: 143 [Establishmt]|#item-15c73ba39,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/123,2995,561,160/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560282111107,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/123,2995,561,160/150,/0/default.jpg",establishmt,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1356,Volume 3,19,excess,<a href='/digital-beehive/num5/num_1595/'>1169 [Extremity]</a>,,E,,,,,,#item-5f619fd50,,Head: excess|Entry: 1169 [Extremity]|#item-5f619fd50,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/840,3085,435,168/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560360320914,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/840,3085,435,168/150,/0/default.jpg",excess,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1357,Volume 3,19,extremity,749 [PAGE_MISSING]|<a href='/digital-beehive/num5/num_1595/'>1169 [Extremity]</a>,,E,,,,,,#item-14699a671,,Head: extremity|Entry: 749 [PAGE_MISSING]|Entry: 1169 [Extremity]|#item-14699a671,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1510,3095,645,135/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561397297784,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1510,3095,645,135/150,/0/default.jpg",extremity,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1358,Volume 3,19,estate,732 [PAGE_MISSING],,E,,,,,,#item-699ff2195,,Head: estate|Entry: 732 [PAGE_MISSING]|#item-699ff2195,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/125,3163,443,131/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560348600009,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/125,3163,443,131/150,/0/default.jpg",estate,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1359,Volume 3,19,exchange,4526 [PAGE_MISSING],,E,,,,,,#item-af16fb8d6,,Head: exchange|Entry: 4526 [PAGE_MISSING]|#item-af16fb8d6,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/831,3171,558,117/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560360366093,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/831,3171,558,117/150,/0/default.jpg",exchange,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1360,Volume 3,19,to extricate,<a href='/digital-beehive/num2/num_0306/'>271 [To escape]</a>,,E,,,,,,#item-ffad65cf1,,Head: to extricate|Entry: 271 [To escape]|#item-ffad65cf1,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1499,3208,561,122/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561397391774,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1499,3208,561,122/150,/0/default.jpg",to extricate,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1361,Volume 3,19,exclamation,<a href='/digital-beehive/num2/num_0385/'>333 [Exclam[m]ations or Interjections]</a>|4645 [PAGE_MISSING],,E,,,,,,#item-c6579c41c,,Head: exclamation|Entry: 333 [Exclam[m]ations or Interjections]|Entry: 4645 [PAGE_MISSING]|#item-c6579c41c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/825,3224,746,123/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560361206469,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/825,3224,746,123/150,/0/default.jpg",exclamation,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1362,Volume 3,19,esteem,829 [PAGE_MISSING],,E,,,,,,#item-7ba8d319d,,Head: esteem|Entry: 829 [PAGE_MISSING]|#item-7ba8d319d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/124,3298,432,150/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560348634230,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/124,3298,432,150/150,/0/default.jpg",esteem,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1363,Volume 3,19,eye,<a href='/digital-beehive/alpha2/alpha_0307/'>a</a>|757 [[PAGE_MISSING]]|<a href='/digital-beehive/num7/num_2379/'>1587 [Eyes]</a>|4728 [[PAGE_MISSING]],,E,<a href='/digital-beehive/toc/toc1_093/'>p.43 [Image 1.103]</a>,,,,,#item-9c40fd517,,Head: eye|Page: p.43 [Image 1.103]|Entry: a|Entry: 757 [[PAGE_MISSING]]|Entry: 1587 [Eyes]|Entry: 4728 [[PAGE_MISSING]]|#item-9c40fd517,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1504,3323,801,135/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561397807920,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1504,3323,801,135/150,/0/default.jpg",eye,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1364,Volume 3,19,excom[m]unication,<a href='/digital-beehive/num1/num_0026/'>26 [Excom[m]unication]</a>|<a href='/digital-beehive/num4/num_1165/'>897 [Excom[m]unication]</a>|<a href='/digital-beehive/num4/num_1269/'>951 [Excom[m]unication]</a>|<a href='/digital-beehive/num8/num_2724/'>1792 [Excommunication]</a>,,E,,,,,,#item-f5bab9463,,Head: excom[m]unication|Entry: 26 [Excom[m]unication]|Entry: 897 [Excom[m]unication]|Entry: 951 [Excom[m]unication]|Entry: 1792 [Excommunication]|#item-f5bab9463,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/837,3352,696,177/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560364111842,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/837,3352,696,177/150,/0/default.jpg",excom[m]unication,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1365,Volume 3,19,eye salve,4538 [PAGE_MISSING],,E,,,,,,#item-e82ddb28a,,Head: eye salve|Entry: 4538 [PAGE_MISSING]|#item-e82ddb28a,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1519,3396,511,95/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561398169429,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1519,3396,511,95/150,/0/default.jpg",eye salve,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1366,Volume 3,19,estrich,,,E,<a href='/digital-beehive/toc/toc1_085/'>p.35 [Image 1.95]</a>,,,<a href='/digital-beehive/index1/index_0380/'>Birds</a>,,#item-91c8116df,,Head: estrich|Page: p.35 [Image 1.95]|See: Birds|#item-91c8116df,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/118,3424,692,162/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560348725465,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/118,3424,692,162/150,/0/default.jpg",estrich,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1367,Volume 3,19,eye bright,<a href='/digital-beehive/num3/num_0961/'>682 [Eye-bright]</a>,,E,,,,,,#item-469080892,,Head: eye bright|Entry: 682 [Eye-bright]|#item-469080892,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1496,3431,515,142/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561398031091,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/1496,3431,515,142/150,/0/default.jpg",eye bright,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
index_1368,Volume 3,19,excrements,<a href='/digital-beehive/num2/num_0362/'>314 [Foam]</a>,,E,,,,,,#item-e1274210c,,Head: excrements|Entry: 314 [Foam]|#item-e1274210c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/821,3475,540,103/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560364438930,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0962/821,3475,540,103/150,/0/default.jpg",excrements,<a href='/digital-beehive/toc/toc3_19/'>Full Page</a>,,
