pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,insertion,thumbnail,label,location,issue,insertion_xref
index_2143,Volume 3,27,kindred,<a href='/digital-beehive/num1/num_0176/'>168 [Kindred]</a>,,K,,,,,,#item-7f608343d,,Head: kindred|Entry: 168 [Kindred]|#item-7f608343d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/841,941,452,137/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559761665345,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/841,941,452,137/150,/0/default.jpg",kindred,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2144,Volume 3,27,lanthorn,1852 [PAGE_MISSING],,L,,,,,,#item-2027220d4,,Head: lanthorn|Entry: 1852 [PAGE_MISSING]|#item-2027220d4,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1560,976,491,87/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559835160687,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1560,976,491,87/150,/0/default.jpg",lanthorn,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2145,Volume 3,27,Italy,<a href='/digital-beehive/alpha3/alpha_0494/'>a</a>|<a href='/digital-beehive/num6/num_1966/'>1379 [Italy]</a>,,I/J,,,,,,#item-8ede8ff01,,Head: Italy|Entry: a|Entry: 1379 [Italy]|#item-8ede8ff01,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/133,1005,444,142/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559756971442,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/133,1005,444,142/150,/0/default.jpg",Italy,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2146,Volume 3,27,lapidaria,<a href='/digital-beehive/num6/num_2024/'>1406 [Lapidaria]</a>,,L,,,,,,#item-ac2b3087d,,Head: lapidaria|Entry: 1406 [Lapidaria]|#item-ac2b3087d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1552,1025,502,156/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559835265165,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1552,1025,502,156/150,/0/default.jpg",lapidaria,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2147,Volume 3,27,king,<a href='/digital-beehive/alpha3/alpha_0502/'>a</a>|<a href='/digital-beehive/num5/num_1647/'>1207 [King]</a>|1873 [PAGE_MISSING],,K,,,,,,#item-f4d02b164,,Head: king|Entry: a|Entry: 1207 [King]|Entry: 1873 [PAGE_MISSING]|#item-f4d02b164,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/842,1066,541,183/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559761736103,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/842,1066,541,183/150,/0/default.jpg",king,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2148,Volume 3,27,itch,,,I/J,,,,<a href='/digital-beehive/index4/index_3577/'>scab</a>,,#item-e4083e4d5,,Head: itch|See: scab|#item-e4083e4d5,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/142,1137,394,121/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559757035702,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/142,1137,394,121/150,/0/default.jpg",itch,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2149,Volume 3,27,laplanders,<a href='/digital-beehive/num6/num_1837/'>1316 [Laplanders]</a>,,L,,,,,,#item-15c559e4c,,Head: laplanders|Entry: 1316 [Laplanders]|#item-15c559e4c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1553,1152,478,150/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559835474983,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1553,1152,478,150/150,/0/default.jpg",laplanders,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2150,Volume 3,27,kingdom of God,<a href='/digital-beehive/alpha3/alpha_0503/'>a</a>|<a href='/digital-beehive/num4/num_1176/'>906 [Kingdom]</a>|<a href='/digital-beehive/num7/num_2598/'>1688 [Kingdom of Christ]</a>,,K,,,,,,#item-39b5fb43b,,Head: kingdom of God|Entry: a|Entry: 906 [Kingdom]|Entry: 1688 [Kingdom of Christ]|#item-39b5fb43b,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/856,1205,753,144/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559761886881,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/856,1205,753,144/150,/0/default.jpg",kingdom of God,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2151,Volume 3,27,Jubilee,<a href='/digital-beehive/num2/num_0577/'>463 [Jubilees]</a>,,I/J,,,,,,#item-04b83a053,,Head: Jubilee|Entry: 463 [Jubilees]|#item-04b83a053,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/132,1233,390,128/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559757109749,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/132,1233,390,128/150,/0/default.jpg",Jubilee,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2152,Volume 3,27,large,"<a href='/digital-beehive/num3/num_0860/'>635 [Great, rich & eminent Persons]</a>|800 [PAGE_MISSING]",,L,,,,,,#item-9d0ceed6a,,"Head: large|Entry: 635 [Great, rich & eminent Persons]|Entry: 800 [PAGE_MISSING]|#item-9d0ceed6a","https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1572,1283,469,145/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559835569557,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1572,1283,469,145/150,/0/default.jpg",large,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2153,Volume 3,27,kings Evil,<a href='/digital-beehive/alpha3/alpha_0504/'>a</a>|<a href='/digital-beehive/num9/num_3143/'>2201 [King's evil]</a>,,K,,,,,,#item-13492d5e4,,Head: kings Evil|Entry: a|Entry: 2201 [King's evil]|#item-13492d5e4,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/822,1318,591,101/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559761944005,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/822,1318,591,101/150,/0/default.jpg",kings Evil,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2154,Volume 3,27,Judas,<a href='/digital-beehive/alpha3/alpha_0495/'>a</a>|<a href='/digital-beehive/num3/num_0650/'>520 [Judas]</a>,,I/J,,,,,,#item-e8cf8a372,,Head: Judas|Entry: a|Entry: 520 [Judas]|#item-e8cf8a372,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/127,1370,397,106/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559757207711,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/127,1370,397,106/150,/0/default.jpg",Judas,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2155,Volume 3,27,lascivious,<a href='/digital-beehive/alpha3/alpha_0512/'>a</a>|<a href='/digital-beehive/num6/num_2014/'>1402 [Lasciviousness]</a>|4646 [PAGE_MISSING],,L,,,,,,#item-9d68ce6c6,,Head: lascivious|Entry: a|Entry: 1402 [Lasciviousness]|Entry: 4646 [PAGE_MISSING]|#item-9d68ce6c6,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1558,1411,763,162/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559835703862,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1558,1411,763,162/150,/0/default.jpg",lascivious,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2156,Volume 3,27,kiss,<a href='/digital-beehive/alpha3/alpha_0505/'>a</a>|<a href='/digital-beehive/num8/num_2796/'>1905 [Kissing]</a>,,K,,,,,,#item-63df50127,,Head: kiss|Entry: a|Entry: 1905 [Kissing]|#item-63df50127,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/852,1424,443,180/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559761983010,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/852,1424,443,180/150,/0/default.jpg",kiss,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2157,Volume 3,27,Judith,<a href='/digital-beehive/num11/num_3554/'>4860 [Judith]</a>,,I/J,,,,,,#item-ea4e7a53d,,Head: Judith|Entry: 4860 [Judith]|#item-ea4e7a53d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/164,1432,452,112/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559757375639,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/164,1432,452,112/150,/0/default.jpg",Judith,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2158,Volume 3,27,judge,<a href='/digital-beehive/alpha3/alpha_0496/'>a</a>|<a href='/digital-beehive/num7/num_2524/'>1652 [Judge]</a>|4517 [PAGE_MISSING],,I/J,<a href='/digital-beehive/toc/toc1_092/'>p.42 [Image 1.102]</a>,,,,,#item-581b8b4f9,,Head: judge|Page: p.42 [Image 1.102]|Entry: a|Entry: 1652 [Judge]|Entry: 4517 [PAGE_MISSING]|#item-581b8b4f9,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/125,1504,734,128/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559757511905,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/125,1504,734,128/150,/0/default.jpg",judge,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2159,Volume 3,27,last,<a href='/digital-beehive/alpha3/alpha_0513/'>a</a>|<a href='/digital-beehive/num4/num_1234/'>928 [Last]</a>|<a href='/digital-beehive/num4/num_1235/'>928 [Finally]</a>,,L,,,,,,#item-a951d6020,,Head: last|Entry: a|Entry: 928 [Last]|Entry: 928 [Finally]|#item-a951d6020,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1557,1550,422,139/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559835843926,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1557,1550,422,139/150,/0/default.jpg",last,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2160,Volume 3,27,kitchin,<a href='/digital-beehive/num4/num_1147/'>889 [Kitchin work]</a>,,K,,,,,,#item-744dd69b0,,Head: kitchin|Entry: 889 [Kitchin work]|#item-744dd69b0,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/864,1558,430,143/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559762051780,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/864,1558,430,143/150,/0/default.jpg",kitchin,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2161,Volume 3,27,judge of controversie,<a href='/digital-beehive/num1/num_0075/'>74 [the Judge of religious Controversies]</a>|<a href='/digital-beehive/num6/num_2017/'>1403 [Rule of faith & life]</a>,,I/J,,,,,,#item-5e347f017,,Head: judge of controversie|Entry: 74 [the Judge of religious Controversies]|Entry: 1403 [Rule of faith & life]|#item-5e347f017,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/132,1597,716,105/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559757681005,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/132,1597,716,105/150,/0/default.jpg",judge of controversie,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2162,Volume 3,27,last day,<a href='/digital-beehive/alpha3/alpha_0514/'>a</a>|<a href='/digital-beehive/num4/num_1317/'>988 [Last day of Judgmt]</a>,,L,,,,,,#item-2301461de,,Head: last day|Entry: a|Entry: 988 [Last day of Judgmt]|#item-2301461de,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1543,1632,491,128/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559835914458,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1543,1632,491,128/150,/0/default.jpg",last day,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2163,Volume 3,27,kitchin stuff,<a href='/digital-beehive/num6/num_2160/'>1469 [To a kitchin belongs]</a>,,K,,,,,,#item-5080e0ede,,Head: kitchin stuff|Entry: 1469 [To a kitchin belongs]|#item-5080e0ede,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/847,1642,427,138/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559762199160,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/847,1642,427,138/150,/0/default.jpg",kitchin stuff,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2164,Volume 3,27,judge who can,<a href='/digital-beehive/num2/num_0622/'>496 [Judge who can]</a>|<a href='/digital-beehive/num7/num_2331/'>1561 [Let heaven & earth Judge]</a>|<a href='/digital-beehive/num10/num_3319/'>2350 [Judge who can!]</a>,,I/J,,,,,,#item-91c5c6702,,Head: judge who can|Entry: 496 [Judge who can]|Entry: 1561 [Let heaven & earth Judge]|Entry: 2350 [Judge who can!]|#item-91c5c6702,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/137,1683,741,107/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559758039471,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/137,1683,741,107/150,/0/default.jpg",judge who can,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2165,Volume 3,27,last things,<a href='/digital-beehive/alpha3/alpha_0515/'>a</a>,,L,,,,,,#item-6d0cf51be,,Head: last things|Entry: a|#item-6d0cf51be,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1552,1711,395,155/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559835937597,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1552,1711,395,155/150,/0/default.jpg",last things,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2166,Volume 3,27,kite,<a href='/digital-beehive/num6/num_1911/'>1351 [a Kite : a Hawk]</a>,,K,,,,,,#item-844baa882,,Head: kite|Entry: 1351 [a Kite : a Hawk]|#item-844baa882,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/847,1748,342,131/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559762275399,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/847,1748,342,131/150,/0/default.jpg",kite,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2167,Volume 3,27,last time,<a href='/digital-beehive/alpha3/alpha_0516/'>a</a>,,L,,,,,,#item-2926196df,,Head: last time|Entry: a|#item-2926196df,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1537,1829,371,84/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559835959722,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1537,1829,371,84/150,/0/default.jpg",last time,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2168,Volume 3,27,judgmt,<a href='/digital-beehive/alpha3/alpha_0497/'>a</a>|<a href='/digital-beehive/num5/num_1381/'>1032 [Judgmt]</a>,,I/J,,,,,,#item-6ea737005,,Head: judgmt|Entry: a|Entry: 1032 [Judgmt]|#item-6ea737005,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/139,1837,524,136/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559758127672,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/139,1837,524,136/150,/0/default.jpg",judgmt,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2169,Volume 3,27,knave,<a href='/digital-beehive/num3/num_1029/'>707 [Roguery]</a>,,K,,,,,,#item-fc273912c,,Head: knave|Entry: 707 [Roguery]|#item-fc273912c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/842,1851,393,122/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559762291639,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/842,1851,393,122/150,/0/default.jpg",knave,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2170,Volume 3,27,kneeling,<a href='/digital-beehive/alpha3/alpha_0506/'>a</a>,,K,,,,,,#item-200c176ca,,Head: kneeling|Entry: a|#item-200c176ca,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/841,1895,411,182/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559762401416,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/841,1895,411,182/150,/0/default.jpg",kneeling,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2171,Volume 3,27,judgmt of God,<a href='/digital-beehive/alpha3/alpha_0498/'>a</a>|<a href='/digital-beehive/num7/num_2668/'>1742 [Judgmt of God]</a>,,I/J,,last day,,,,#item-b35bec0d7,,Head: judgmt of God|Entry: a|Entry: 1742 [Judgmt of God]|Add: last day|#item-b35bec0d7,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/143,1909,595,173/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559758255820,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/143,1909,595,173/150,/0/default.jpg",judgmt of God,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2172,Volume 3,27,last unction,<a href='/digital-beehive/alpha3/alpha_0517/'>a</a>,,L,,,,,,#item-51e0fafcf,,Head: last unction|Entry: a|#item-51e0fafcf,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1533,1912,495,111/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559835976203,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1533,1912,495,111/150,/0/default.jpg",last unction,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2173,Volume 3,27,last words,<a href='/digital-beehive/alpha3/alpha_0519/'>a</a>|<a href='/digital-beehive/num10/num_3261/'>2298 [Last Words]</a>|<a href='/digital-beehive/num10/num_3263/'>2300 [Last Words]</a>,,L,,,,,,#item-09e22e725,,Head: last words|Entry: a|Entry: 2298 [Last Words]|Entry: 2300 [Last Words]|#item-09e22e725,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1524,2008,723,142/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559836046913,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1524,2008,723,142/150,/0/default.jpg",last words,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2174,Volume 3,27,knife,758 [PAGE_MISSING],,K,<a href='/digital-beehive/toc/toc1_060/'>p.10 [Image 1.70]</a>,,,,,#item-29bb76f2b,,Head: knife|Page: p.10 [Image 1.70]|Entry: 758 [PAGE_MISSING]|#item-29bb76f2b,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/839,2040,472,157/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559762430953,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/839,2040,472,157/150,/0/default.jpg",knife,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2175,Volume 3,27,juggling,<a href='/digital-beehive/num2/num_0523/'>422 [Juggling]</a>|<a href='/digital-beehive/num7/num_2303/'>1547 [Juggling]</a>,,I/J,,,,,,#item-fff2e8bd4,,Head: juggling|Entry: 422 [Juggling]|Entry: 1547 [Juggling]|#item-fff2e8bd4,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/140,2043,582,150/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559758370568,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/140,2043,582,150/150,/0/default.jpg",juggling,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2176,Volume 3,27,knight,<a href='/digital-beehive/num8/num_2690/'>1760 [Knighthood]</a>,,K,,,,,,#item-ca15f6fdf,,Head: knight|Entry: 1760 [Knighthood]|#item-ca15f6fdf,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/843,2113,460,125/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559762505905,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/843,2113,460,125/150,/0/default.jpg",knight,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
index_2177,Volume 3,27,to last or endure,<a href='/digital-beehive/alpha3/alpha_0518/'>a</a>,,L,,,,,,#item-b403e920b,,Head: to last or endure|Entry: a|#item-b403e920b,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1521,2131,596,133/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559836068046,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0970/1521,2131,596,133/150,/0/default.jpg",to last or endure,<a href='/digital-beehive/toc/toc3_27/'>Full Page</a>,,
