pid,volume,image_number,head,entry,topic,first_letter,xref,see,page,add,type,index,item,unparsed,line,selection,full_image,annotation_uri,order,thumbnail,full,label
index_4639,Volume 3,53,yawning,<a href='/New_Beehive/toc_vol2/toc2_156/'>704 [to Gape]</a>,,Y,,,,,,,#item-59c2ad154,,Head: yawning|Entry: 704 [to Gape]|#item-59c2ad154,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1559,1677,537,124/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560798827566,4639,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1559,1677,537,124/full/0/default.jpg",yawning
index_4640,Volume 3,53,yarn,<a href='/New_Beehive/toc_vol2/toc2_221/'>1136 [Thread]</a>,,Y,,,,,,,#item-3afdeeea1,,Head: yarn|Entry: 1136 [Thread]|#item-3afdeeea1,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1587,1804,366,132/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560798878399,4640,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1587,1804,366,132/full/0/default.jpg",yarn
index_4641,Volume 3,53,year,<a href='/New_Beehive/alpha5/alpha_1058/'>a</a>,,Y,,,,,,,#item-dc956c8ce,,Head: year|Entry: a|#item-dc956c8ce,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1598,1943,261,98/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560798901054,4641,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1598,1943,261,98/full/0/default.jpg",year
index_4642,Volume 3,53,year of release,<a href='/New_Beehive/toc_vol2/toc2_277/'>1418 [To Remit]</a>,,Y,,,,,,,#item-a486663c0,,Head: year of release|Entry: 1418 [To Remit]|#item-a486663c0,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1601,1950,602,124/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560798952558,4642,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1601,1950,602,124/full/0/default.jpg",year of release
index_4643,Volume 3,53,yeoman,"<a href='/New_Beehive/toc_vol2/toc2_286/'>1464 [Yeoman, Ingenuus]</a>",,Y,,,,,,,#item-e5b238077,,"Head: yeoman|Entry: 1464 [Yeoman, Ingenuus]|#item-e5b238077","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1569,2076,496,106/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799020982,4643,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1569,2076,496,106/full/0/default.jpg",yeoman
index_4644,Volume 3,53,yellow,<a href='/New_Beehive/toc_vol2/toc2_146/'>647 [Yellow]</a>,,Y,,,,,,,#item-b31286a12,,Head: yellow|Entry: 647 [Yellow]|#item-b31286a12,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1546,2134,458,118/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799066942,4644,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1546,2134,458,118/full/0/default.jpg",yellow
index_4645,Volume 3,53,yes,<a href='/New_Beehive/toc_vol2/toc2_119/'>495 [Yes]</a>,,Y,,,,,,,#item-13bc8cea9,,Head: yes|Entry: 495 [Yes]|#item-13bc8cea9,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1552,2211,373,126/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799101533,4645,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1552,2211,373,126/full/0/default.jpg",yes
index_4646,Volume 3,53,yest,853 [PAGE_MISSING],,Y,,,,,,,#item-c15b81797,,Head: yest|Entry: 853 [PAGE_MISSING]|#item-c15b81797,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1554,2289,378,115/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799142357,4646,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1554,2289,378,115/full/0/default.jpg",yest
index_4647,Volume 3,53,yesterday,<a href='/New_Beehive/toc_vol2/toc2_239/'>1230 [Yesterday]</a>,,Y,,,,,,,#item-4c258ee38,,Head: yesterday|Entry: 1230 [Yesterday]|#item-4c258ee38,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1566,2376,550,130/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799205710,4647,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1566,2376,550,130/full/0/default.jpg",yesterday
index_4648,Volume 3,53,yet,<a href='/New_Beehive/toc_vol2/toc2_102/'>379 [Yet]</a>,,Y,,,,,,,#item-bf0ee6049,,Head: yet|Entry: 379 [Yet]|#item-bf0ee6049,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1595,2498,295,118/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799261351,4648,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1595,2498,295,118/full/0/default.jpg",yet
index_4649,Volume 3,53,yielding,<a href='/New_Beehive/alpha5/alpha_1059/'>a</a>|<a href='/New_Beehive/toc_vol2/toc2_147/'>657 [Yielding or Submission]</a>|<a href='/New_Beehive/toc_vol2/toc2_241/'>1239 [Yielding]</a>|<a href='/New_Beehive/toc_vol2/toc2_288/'>1474 [Yielding]</a>,,Y,,,,,,,#item-921a36893,,Head: yielding|Entry: a|Entry: 657 [Yielding or Submission]|Entry: 1239 [Yielding]|Entry: 1474 [Yielding]|#item-921a36893,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1616,2575,646,145/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799371128,4649,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1616,2575,646,145/full/0/default.jpg",yielding
index_4650,Volume 3,53,,,,Y,,,,,,,,Type: Index|Insertion Xref: [:14.]|#item-1a29c2a3d,Type: Index|Insertion Xref: [:14.]|#item-1a29c2a3d,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/2097,2645,242,120/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799390438,4650,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/2097,2645,242,120/full/0/default.jpg",
index_4651,Volume 3,53,the young of beasts,<a href='/New_Beehive/toc_vol2/toc2_206/'>1061 [The young or little ones of all beasts]</a>,,Y,,,,,,,#item-384aa512d,,Head: the young of beasts|Entry: 1061 [The young or little ones of all beasts]|#item-384aa512d,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1578,2693,694,136/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799474919,4651,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1578,2693,694,136/full/0/default.jpg",the young of beasts
index_4652,Volume 3,53,to grow young,<a href='/New_Beehive/toc_vol2/toc2_244/'>1255 [To grow young again]</a>|<a href='/New_Beehive/toc_vol2/toc2_380/'>2150 [To grow young again]</a>,,Y,,,,,,,#item-0dab9057d,,Head: to grow young|Entry: 1255 [To grow young again]|Entry: 2150 [To grow young again]|#item-0dab9057d,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1565,2802,733,127/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799579947,4652,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1565,2802,733,127/full/0/default.jpg",to grow young
index_4653,Volume 3,53,youth,<a href='/New_Beehive/alpha5/alpha_1060/'>a</a>|<a href='/New_Beehive/toc_vol2/toc2_115/'>467 [youth]</a>|<a href='/New_Beehive/toc_vol2/toc2_408/'>2347 [Youth]</a>,,Y,,,,,,,#item-3ae5dd459,,Head: youth|Entry: a|Entry: 467 [youth]|Entry: 2347 [Youth]|#item-3ae5dd459,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1558,2894,694,138/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799652561,4653,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1558,2894,694,138/full/0/default.jpg",youth
index_4654,Volume 3,53,Zeal,<a href='/New_Beehive/alpha5/alpha_1061/'>a</a>|<a href='/New_Beehive/toc_vol2/toc2_196/'>1013 [Zeal]</a>|<a href='/New_Beehive/toc_vol2/toc2_334/'>1697 [Zeal]</a>|<a href='/New_Beehive/toc_vol2/toc2_367/'>2014 [Zeal]</a>|<a href='/New_Beehive/toc_vol2/toc2_402/'>Entry; 2295 [Zeal]</a>,,Z,,,,,,,#item-5f1c2da86,,Head: Zeal|Entry: a|Entry: 1013 [Zeal]|Entry: 1697 [Zeal]|Entry: 2014 [Zeal]|Entry; 2295 [Zeal]|#item-5f1c2da86,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1566,3040,757,175/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560869555172,4654,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1566,3040,757,175/full/0/default.jpg",Zeal
index_4655,Volume 3,53,Zen[ae]ton,<a href='/New_Beehive/toc_vol2/toc2_379/'>2132 [Zene[ae]ton]</a>,,Z,,,,,,,#item-bff03fe8f,,Head: Zen[ae]ton|Entry: 2132 [Zene[ae]ton]|#item-bff03fe8f,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1590,3125,562,95/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560869683454,4655,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1590,3125,562,95/full/0/default.jpg",Zen[ae]ton
index_4656,Volume 3,53,Zenith,809 [PAGE_MISSING],,Z,,,,,,,#item-104b756c9,,Head: Zenith|Entry: 809 [PAGE_MISSING]|#item-104b756c9,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1587,3178,413,90/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560869711509,4656,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1587,3178,413,90/full/0/default.jpg",Zenith
index_4657,Volume 3,53,Zion,833 [PAGE_MISSING],,Z,,,,,,,#item-5a5028093,,Head: Zion|Entry: 833 [PAGE_MISSING]|#item-5a5028093,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1545,3236,368,69/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560869752821,4657,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1545,3236,368,69/full/0/default.jpg",Zion
index_4658,Volume 3,53,Zodiack,<a href='/New_Beehive/toc_vol2/toc2_329/'>1672 [Zodiak]</a>,,Z,,,,,,,#item-7ebfcf958,,Head: Zodiack|Entry: 1672 [Zodiak]|#item-7ebfcf958,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1567,3280,480,103/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560869809650,4658,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0996/1567,3280,480,103/full/0/default.jpg",Zodiack
